own,type,num,tel,city,district
(주)충남129환자이송센터,일반구급차,70우8359,041-338-0129,충남,예산군
(주)충남129환자이송센터,특수구급차,71가4297,041-338-0129,충남,예산군
(주)충남129환자이송센터,일반구급차,70우8365,041-338-0129,충남,예산군
(주)충청응급환자이송단,특수구급차,71나5560,041-568-0129,충남,천안시 동남구
(주)충청응급환자이송단,특수구급차,77소9822,041-568-0129,충남,천안시 동남구
(주)충청응급환자이송단,특수구급차,73조6024,041-568-0129,충남,천안시 동남구
(주)충청응급환자이송단,특수구급차,72조1763,041-568-0129,충남,천안시 동남구
(주)충청응급환자이송단,특수구급차,78마9522,041-568-0129,충남,천안시 동남구
(주)충청응급환자이송단,특수구급차,75누4025,041-568-0129,충남,천안시 동남구
(주)충청응급환자이송단,특수구급차,74마9344,041-568-0129,충남,천안시 동남구
(주)충청응급환자이송단,특수구급차,74마9219,041-568-0129,충남,천안시 동남구
(주)충청응급환자이송단,특수구급차,78오4416,041-568-0129,충남,천안시 동남구
(주)충청응급환자이송단,특수구급차,78구3729,041-568-0129,충남,천안시 동남구
(주)충청응급환자이송단,특수구급차,78마9748,041-568-0129,충남,천안시 동남구
(주)충청응급환자이송단,일반구급차,76무9455,041-568-0129,충남,천안시 동남구
129응급환자이송단,특수구급차,73조6144,041-552-1129,충남,천안시 동남구
129응급환자이송단,특수구급차,77누7175,041-552-1129,충남,천안시 동남구
129응급환자이송단,특수구급차,77두6744,041-552-1129,충남,천안시 동남구
129응급환자이송단,특수구급차,71고6027,041-552-1129,충남,천안시 동남구
129응급환자이송단,특수구급차,72수7715,041-552-1129,충남,천안시 동남구
129응급환자이송단,특수구급차,78수7164,041-552-1129,충남,천안시 동남구
129응급환자이송단,특수구급차,74서2327,041-552-1129,충남,천안시 동남구
129응급환자이송단,일반구급차,79두1604,041-552-1129,충남,천안시 동남구
129응급환자이송단,특수구급차,78마9997,041-552-1129,충남,천안시 동남구
129응급환자이송단,일반구급차,70로8769,041-552-1129,충남,천안시 동남구
(주)하나구급센터,특수구급차,72보1109,041-622-2119,충남,천안시 서북구
(주)하나구급센터,특수구급차,77저1614,041-622-2119,충남,천안시 서북구
(주)하나구급센터,특수구급차,78나5267,041-622-2119,충남,천안시 서북구
(주)하나구급센터,특수구급차,78구3681,041-622-2119,충남,천안시 서북구
(주)하나구급센터,특수구급차,71소9665,041-622-2119,충남,천안시 서북구
(주)하나구급센터,특수구급차,75누4464,041-622-2119,충남,천안시 서북구
(주)하나구급센터,특수구급차,74수2600,041-622-2119,충남,천안시 서북구
(주)하나구급센터,특수구급차,74수2690,041-622-2119,충남,천안시 서북구
서해응급이송SOS,특수구급차,76루6459,063-545-1339,전북,김제시
서해응급이송SOS,특수구급차,73조6044,063-545-1339,전북,김제시
서해응급이송SOS,특수구급차,71저0595,063-545-1339,전북,김제시
서해응급이송SOS,특수구급차,74오2015,063-545-1339,전북,김제시
서해응급이송SOS,특수구급차,70버8434,063-545-1339,전북,김제시
서해응급이송SOS,특수구급차,74라4147,063-545-1339,전북,김제시
서해응급이송SOS,특수구급차,78보9429,063-545-1339,전북,김제시
(유)전북응급이송이엠에스,특수구급차,71무9540,063-851-1339,전북,익산시
(유)전북응급이송이엠에스,특수구급차,75라8003,063-851-1339,전북,익산시
(유)전북응급이송이엠에스,특수구급차,75라8225,063-851-1339,전북,익산시
(유)전북응급이송이엠에스,특수구급차,79너1509,063-851-1339,전북,익산시
(유)전북응급이송이엠에스,일반구급차,74라4415,063-851-1339,전북,익산시
(유)전북응급이송이엠에스,특수구급차,74라4364,063-851-1339,전북,익산시
(유)전북응급이송이엠에스,특수구급차,77오4769,063-851-1339,전북,익산시
(유)전북응급이송이엠에스,특수구급차,74라4047,063-851-1339,전북,익산시
(유)전북응급이송이엠에스,특수구급차,74도4300,063-851-1339,전북,익산시
(유)전북응급이송이엠에스,특수구급차,72거4048,063-851-1339,전북,익산시
(유)전북응급이송이엠에스,특수구급차,74도4471,063-851-1339,전북,익산시
(주)국민이엠에스,특수구급차,79보8088,063-272-3230,전북,전주시 덕진구
(주)국민이엠에스,특수구급차,79보8089,063-272-3230,전북,전주시 덕진구
(주)국민이엠에스,특수구급차,79보8091,063-272-3230,전북,전주시 덕진구
(주)국민이엠에스,특수구급차,79보8087,063-272-3230,전북,전주시 덕진구
(주)국민이엠에스,특수구급차,79보8090,063-272-3230,전북,전주시 덕진구
하나구급센터,특수구급차,71나5020,063-275-1339,전북,전주시 덕진구
하나구급센터,특수구급차,74오2000,063-275-1339,전북,전주시 덕진구
하나구급센터,특수구급차,79버8759,063-275-1339,전북,전주시 덕진구
하나구급센터,특수구급차,78거2842,063-275-1339,전북,전주시 덕진구
하나구급센터,특수구급차,74오2058,063-275-1339,전북,전주시 덕진구
(유)베스트응급환자이송센터,특수구급차,70가8202,063-534-0129,전북,정읍시
(유)베스트응급환자이송센터,특수구급차,73무4640,063-534-0129,전북,정읍시
(유)베스트응급환자이송센터,특수구급차,73무4641,063-534-0129,전북,정읍시
(유)베스트응급환자이송센터,특수구급차,74오2309,063-534-0129,전북,정읍시
(유)베스트응급환자이송센터,특수구급차,73무4944,063-534-0129,전북,정읍시
(유)남도응급환자이송단,특수구급차,71노7117,061-434-0129,전남,강진군
(유)남도응급환자이송단,특수구급차,71노7363,061-434-0129,전남,강진군
(유)남도응급환자이송단,특수구급차,78머6736,061-434-0129,전남,강진군
(유)남도응급환자이송단,특수구급차,75로0505,061-434-0129,전남,강진군
(유)남도응급환자이송단,특수구급차,78머6670,061-434-0129,전남,강진군
대한구조단,특수구급차,70나9477,1899-7129,전남,목포시
대한구조단,특수구급차,75무7631,1899-7129,전남,목포시
대한구조단,특수구급차,72오0566,1899-7129,전남,목포시
대한구조단,특수구급차,71부0166,1899-7129,전남,목포시
대한구조단,특수구급차,78구3924,1899-7129,전남,목포시
한국911구급센터,특수구급차,73도2918,1644-9139,전남,목포시
한국911구급센터,특수구급차,74고6458,1644-9139,전남,목포시
한국911구급센터,특수구급차,72보1022,1644-9139,전남,목포시
한국911구급센터,특수구급차,72보1021,1644-9139,전남,목포시
한국911구급센터,특수구급차,73도2714,1644-9139,전남,목포시
한국911구급센터,특수구급차,70수9149,1644-9139,전남,목포시
한국911구급센터,특수구급차,78다9129,1644-9139,전남,목포시
한국911구급센터,특수구급차,72조1285,1644-9139,전남,목포시
전남EMS,특수구급차,72소9103,061-862-0129,전남,보성군
전남EMS,특수구급차,76버8560,061-862-0129,전남,보성군
전남EMS,특수구급차,76버8598,061-862-0129,전남,보성군
전남EMS,특수구급차,76버8553,061-862-0129,전남,보성군
전남EMS,특수구급차,76버8587,061-862-0129,전남,보성군
(유)129이송센터,특수구급차,73조9434,061-741-0129,전남,순천시
(유)129이송센터,특수구급차,76무9450,061-741-0129,전남,순천시
(유)129이송센터,특수구급차,73거7869,061-741-0129,전남,순천시
(유)129이송센터,특수구급차,70루1400,061-741-0129,전남,순천시
(유)129이송센터,특수구급차,76보7500,061-741-0129,전남,순천시
(주)다온구일일구급센터,특수구급차,78서2544,061-721-1339,전남,순천시
(주)다온구일일구급센터,특수구급차,78서2540,061-721-1339,전남,순천시
(주)다온구일일구급센터,특수구급차,78서2541,061-721-1339,전남,순천시
(주)다온구일일구급센터,특수구급차,77누9974,061-721-1339,전남,순천시
(주)다온구일일구급센터,특수구급차,70라8425,061-721-1339,전남,순천시
(주)다온구일일구급센터,특수구급차,76무9396,061-721-1339,전남,순천시
(주)다온구일일구급센터,특수구급차,72조1207,061-721-1339,전남,순천시
(주)다온구일일구급센터,특수구급차,76보7829,061-721-1339,전남,순천시
중앙911,특수구급차,70루1415,061-353-9585,전남,영광군
중앙911,특수구급차,71수2168,061-353-9585,전남,영광군
중앙911,특수구급차,72버9023,061-353-9585,전남,영광군
중앙911,특수구급차,72버9025,061-353-9585,전남,영광군
중앙911,일반구급차,72버9013,061-353-9585,전남,영광군
중앙911,특수구급차,72버9063,061-353-9585,전남,영광군
육해상구조대,특수구급차,78서2573,061-375-9575,전남,화순군
육해상구조대,특수구급차,72주8571,061-375-9575,전남,화순군
육해상구조대,특수구급차,75나9077,061-375-9575,전남,화순군
육해상구조대,특수구급차,71어2050,061-375-9575,전남,화순군
육해상구조대,특수구급차,75거2232,061-375-9575,전남,화순군
제일이송단,특수구급차,74누8835,061-374-9575,전남,화순군
제일이송단,특수구급차,70나9062,061-374-9575,전남,화순군
제일이송단,특수구급차,71구8900,061-374-9575,전남,화순군
제일이송단,특수구급차,75나9088,061-374-9575,전남,화순군
제일이송단,특수구급차,71어2040,061-374-9575,전남,화순군
(주)경북네오메딕,특수구급차,70두7997,1899-6129,경북,경산시
(주)경북네오메딕,일반구급차,75저8220,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,70두7941,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,73수5245,1899-6129,경북,경산시
(주)경북네오메딕,일반구급차,72머9505,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,75보9844,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,72보1064,1899-6129,경북,경산시
(주)경북네오메딕,일반구급차,79너1517,1899-6129,경북,경산시
(주)경북네오메딕,일반구급차,75보5469,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,78마9601,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,72머9775,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,75마8083,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,78서1105,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,75저5591,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,78도9816,1899-6129,경북,경산시
(주)경북네오메딕,일반구급차,72머9709,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,78도9861,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,72머9724,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,74모7038,1899-6129,경북,경산시
(주)경북네오메딕,특수구급차,73주3582,1899-6129,경북,경산시
(주)경북이엠에스,특수구급차,72머9705,053-814-0129,경북,경산시
(주)경북이엠에스,특수구급차,78도9844,053-814-0129,경북,경산시
(주)경북이엠에스,특수구급차,78도9842,053-814-0129,경북,경산시
(주)경북이엠에스,특수구급차,76무9338,053-814-0129,경북,경산시
(주)경북이엠에스,특수구급차,78도9860,053-814-0129,경북,경산시
(주)경북이엠에스,특수구급차,73버2578,053-814-0129,경북,경산시
(주)경북이엠에스,특수구급차,73버2556,053-814-0129,경북,경산시
(주)경북이엠에스,특수구급차,73버2576,053-814-0129,경북,경산시
(주)신라응급,특수구급차,77라5680,054-744-1339,경북,경주시
(주)신라응급,특수구급차,70부3939,054-744-1339,경북,경주시
(주)신라응급,특수구급차,70로8805,054-744-1339,경북,경주시
(주)신라응급,특수구급차,70로8803,054-744-1339,경북,경주시
(주)신라응급,특수구급차,71로3812,054-744-1339,경북,경주시
(주)신라응급,특수구급차,73로1715,054-744-1339,경북,경주시
(주)경북골든타임,특수구급차,75누5947,054-455-1119,경북,구미시
(주)경북골든타임,특수구급차,72부2801,054-455-1119,경북,구미시
(주)경북골든타임,일반구급차,78부3599,054-455-1119,경북,구미시
(주)경북골든타임,특수구급차,71서3690,054-455-1119,경북,구미시
(주)경북골든타임,특수구급차,71노4702,054-455-1119,경북,구미시
(주)경북골든타임,특수구급차,77오4925,054-455-1119,경북,구미시
(주)경북골든타임,특수구급차,70수2197,054-455-1119,경북,구미시
(주)경북골든타임,특수구급차,79도2642,054-455-1119,경북,구미시
(주)메디컬천사,특수구급차,71두7291,054-554-1290,경북,문경시
(주)메디컬천사,특수구급차,73마8126,054-554-1290,경북,문경시
(주)메디컬천사,특수구급차,74모8768,054-554-1290,경북,문경시
(주)메디컬천사,특수구급차,76무9253,054-554-1290,경북,문경시
(주)메디컬천사,일반구급차,71두7340,054-554-1290,경북,문경시
(주)메디컬천사,특수구급차,71무3862,054-554-1290,경북,문경시
(주)메디컬천사,특수구급차,76루8160,054-554-1290,경북,문경시
(주)메디컬천사,특수구급차,73서0434,054-554-1290,경북,문경시
(주)메디컬천사,특수구급차,73서0444,054-554-1290,경북,문경시
(주)메디컬천사,특수구급차,78구3917,054-554-1290,경북,문경시
(주)메디컬천사,특수구급차,73서0437,054-554-1290,경북,문경시
(주)경북이송,특수구급차,78부3401,054-823-1339,경북,안동시
(주)경북이송,특수구급차,79수3588,054-823-1339,경북,안동시
(주)경북이송,특수구급차,73나7885,054-823-1339,경북,안동시
(주)경북이송,특수구급차,70로8873,054-823-1339,경북,안동시
(주)경북이송,특수구급차,79더6825,054-823-1339,경북,안동시
(주)경북이송,일반구급차,71나9090,054-823-1339,경북,안동시
(주)경북이송,특수구급차,78고1174,054-823-1339,경북,안동시
(주)경북코스비,특수구급차,70두7683,054-821-1199,경북,안동시
(주)경북코스비,특수구급차,79너1627,054-821-1199,경북,안동시
(주)경북코스비,특수구급차,70마6633,054-821-1199,경북,안동시
(주)경북코스비,특수구급차,71두7446,054-821-1199,경북,안동시
(주)경북코스비,특수구급차,74러1700,054-821-1199,경북,안동시
(주)경북코스비,특수구급차,79더6833,054-821-1199,경북,안동시
(주)대한이송센터,특수구급차,78오6565,054-732-0094,경북,영덕군
(주)대한이송센터,특수구급차,78나2087,054-732-0094,경북,영덕군
(주)대한이송센터,특수구급차,72보1303,054-732-0094,경북,영덕군
(주)대한이송센터,특수구급차,78오6537,054-732-0094,경북,영덕군
(주)대한이송센터,일반구급차,78오6777,054-732-0094,경북,영덕군
(주)대한이송센터,특수구급차,72우9422,054-732-0094,경북,영덕군
(주)대한이송센터,특수구급차,77주4697,054-732-0094,경북,영덕군
(주)대한이송센터,특수구급차,78구3972,054-732-0094,경북,영덕군
(주)경북세이브타임,일반구급차,74고9089,054-283-1339,경북,포항시 남구
(주)경북세이브타임,특수구급차,79너1503,054-283-1339,경북,포항시 남구
(주)경북세이브타임,특수구급차,75저5532,054-283-1339,경북,포항시 남구
(주)경북세이브타임,특수구급차,74소8744,054-283-1339,경북,포항시 남구
(주)경북세이브타임,특수구급차,75저5547,054-283-1339,경북,포항시 남구
(주)경북세이브타임,특수구급차,72머9839,054-283-1339,경북,포항시 남구
(주)경북세이브타임,일반구급차,71주8177,054-283-1339,경북,포항시 남구
(주)구급대장,특수구급차,79너1764,054-286-0123,경북,포항시 남구
(주)구급대장,특수구급차,75거3711,054-286-0123,경북,포항시 남구
(주)구급대장,특수구급차,73버2573,054-286-0123,경북,포항시 남구
(주)구급대장,특수구급차,78도9814,054-286-0123,경북,포항시 남구
(주)구급대장,특수구급차,73버2520,054-286-0123,경북,포항시 남구
(주)구오구오응급구조단,특수구급차,74우8909,055-941-9595,경남,거창군
(주)구오구오응급구조단,특수구급차,70더7951,055-941-9595,경남,거창군
(주)구오구오응급구조단,특수구급차,79너1643,055-941-9595,경남,거창군
(주)구오구오응급구조단,특수구급차,71다5759,055-941-9595,경남,거창군
(주)구오구오응급구조단,특수구급차,79더8024,055-941-9595,경남,거창군
(주)신세계911,특수구급차,73다7308,055-338-8119,경남,김해시
(주)신세계911,특수구급차,73다7302,055-338-8119,경남,김해시
(주)신세계911,특수구급차,73다7304,055-338-8119,경남,김해시
(주)신세계911,특수구급차,73다7303,055-338-8119,경남,김해시
(주)신세계911,특수구급차,73다7300,055-338-8119,경남,김해시
(주)한국응급이송단,특수구급차,74너4149,055-327-0911,경남,김해시
(주)한국응급이송단,특수구급차,72수9695,055-327-0911,경남,김해시
(주)한국응급이송단,특수구급차,72수9556,055-327-0911,경남,김해시
(주)한국응급이송단,특수구급차,79누4098,055-327-0911,경남,김해시
(주)한국응급이송단,특수구급차,70오8414,055-327-0911,경남,김해시
비원이엠에쓰(주),특수구급차,73주5225,055-331-3117,경남,김해시
비원이엠에쓰(주),특수구급차,73주5033,055-331-3117,경남,김해시
비원이엠에쓰(주),특수구급차,73주5282,055-331-3117,경남,김해시
비원이엠에쓰(주),특수구급차,73주5086,055-331-3117,경남,김해시
비원이엠에쓰(주),특수구급차,73주5189,055-331-3117,경남,김해시
비원이엠에쓰(주),특수구급차,73조9179,055-331-3117,경남,김해시
(주)경남응급이송단,특수구급차,73어3238,055-246-1339,경남,창원시 마산합포구
(주)경남응급이송단,특수구급차,74오3784,055-246-1339,경남,창원시 마산합포구
(주)경남응급이송단,특수구급차,78구3140,055-246-1339,경남,창원시 마산합포구
(주)경남응급이송단,특수구급차,74오3666,055-246-1339,경남,창원시 마산합포구
(주)경남응급이송단,특수구급차,71너4820,055-246-1339,경남,창원시 마산합포구
(주)경남응급이송단,일반구급차,75주2745,055-246-1339,경남,창원시 마산합포구
(주)경남응급이송단,특수구급차,75마6214,055-246-1339,경남,창원시 마산합포구
(주)경남응급이송단,일반구급차,75마6083,055-246-1339,경남,창원시 마산합포구
(주)경남응급이송단,특수구급차,78노6580,055-246-1339,경남,창원시 마산합포구
(주)EMS,특수구급차,73고6384,055-251-0129,경남,창원시 마산회원구
(주)EMS,특수구급차,73무6700,055-251-0129,경남,창원시 마산회원구
(주)EMS,특수구급차,76로1796,055-251-0129,경남,창원시 마산회원구
(주)EMS,특수구급차,70부7624,055-251-0129,경남,창원시 마산회원구
(주)EMS,특수구급차,74오3674,055-251-0129,경남,창원시 마산회원구
(주)EMS,특수구급차,70부1026,055-251-0129,경남,창원시 마산회원구
(주)EMS,특수구급차,70부1003,055-251-0129,경남,창원시 마산회원구
(주)중앙911구급대,특수구급차,72다6046,055-237-9195,경남,창원시 마산회원구
(주)중앙911구급대,특수구급차,77오4581,055-237-9195,경남,창원시 마산회원구
(주)중앙911구급대,특수구급차,79두2862,055-237-9195,경남,창원시 마산회원구
(주)중앙911구급대,일반구급차,73다8836,055-237-9195,경남,창원시 마산회원구
(주)중앙911구급대,특수구급차,74소2701,055-237-9195,경남,창원시 마산회원구
(주)중앙911구급대,특수구급차,73고6224,055-237-9195,경남,창원시 마산회원구
(주)중앙911구급대,특수구급차,71모4711,055-237-9195,경남,창원시 마산회원구
(주)중앙911구급대,특수구급차,72다6459,055-237-9195,경남,창원시 마산회원구
(주)중앙911구급대,특수구급차,74머4714,055-237-9195,경남,창원시 마산회원구
(주)중앙911구급대,특수구급차,71오3663,055-237-9195,경남,창원시 마산회원구
(주)중앙911구급대,특수구급차,78누6457,055-237-9195,경남,창원시 마산회원구
주식회사하트세이버,특수구급차,77주3935,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,78서2543,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,72다6234,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,73다8840,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,75라3390,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,75라3312,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,79고9221,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,71도5989,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,71소7637,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,72더1713,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,78누6285,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,71누9415,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,71소7722,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,71도5938,055-744-2119,경남,창원시 의창구
주식회사하트세이버,특수구급차,74머4884,055-744-2119,경남,창원시 의창구
(주)한국에스오에스구급대,특수구급차,70저8765,055-649-2339,경남,통영시
(주)한국에스오에스구급대,특수구급차,74머6230,055-649-2339,경남,통영시
(주)한국에스오에스구급대,특수구급차,71모4927,055-649-2339,경남,통영시
(주)한국에스오에스구급대,특수구급차,70머9902,055-649-2339,경남,통영시
(주)한국에스오에스구급대,특수구급차,70머9901,055-649-2339,경남,통영시
(주)프로텍션메드제주,특수구급차,70오6198,064-755-1339,제주,제주시
(주)프로텍션메드제주,특수구급차,71도9990,064-755-1339,제주,제주시
(주)프로텍션메드제주,특수구급차,71두7474,064-755-1339,제주,제주시
(주)프로텍션메드제주,특수구급차,74라3775,064-755-1339,제주,제주시
(주)프로텍션메드제주,특수구급차,76루9171,064-755-1339,제주,제주시
